strike_id,country,date_str,president,location,coords_raw,latitude,longitude,total_deaths_min,total_deaths_max,civilian_deaths_min,civilian_deaths_max,children_deaths,injured_min,injured_max,total_deaths,civilian_deaths,civilians_uncertain,date,year,month,civilians_forced
Ob16,Pakistan,05-12-2009,Obama,"Sara Khwara, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,5.0,9.0,0.0,0.0,0,0,4,9.0,0.0,False,2009-12-05,2009,12,False
Ob167,Pakistan,12-06-2010,Obama,"Khushali, North Waziristan, Pakistan","32.938775,70.248273",32.938775,70.248273,3.0,5.0,0.0,2.0,0,0,3,5.0,2.0,False,2010-06-12,2010,6,False
Ob168,Pakistan,12-06-2010,Obama,"Kushali, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,2.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2010-06-12,2010,6,False
Ob169,Pakistan,12-10-2010,Obama,"Khadar Khel, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,4.0,0.0,0.0,0,0,2,4.0,0.0,False,2010-10-12,2010,10,False
Ob181,Pakistan,01-01-2011,Obama,"Mandi Khel, North Waziristan, Pakistan","33.001031,70.364339",33.001031,70.364339,8.0,10.0,0.0,0.0,0,0,0,10.0,0.0,False,2011-01-01,2011,1,False
Ob182,Pakistan,01-01-2011,Obama,"Mandi Khel, North Waziristan, Pakistan","33.001031,70.364339",33.001031,70.364339,4.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2011-01-01,2011,1,False
Ob183,Pakistan,01-01-2011,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,4.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2011-01-01,2011,1,False
Ob184,Pakistan,01-01-2011,Obama,"Boya, North Waziristan, Pakistan","32.943336,69.899944",32.943336,69.899944,4.0,4.0,0.0,0.0,0,0,4,4.0,0.0,False,2011-01-01,2011,1,False
Ob185,Pakistan,01-07-2011,Obama,"Ghar Laley, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,1.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2011-07-01,2011,7,False
Ob186,Pakistan,01-12-2011,Obama,"Haider Khel, North Waziristan, Pakistan","32.944834,70.301845",32.944834,70.301845,3.0,6.0,0.0,0.0,0,0,2,6.0,0.0,False,2011-12-01,2011,12,False
Ob194,Pakistan,03-08-2011,Obama,"Landidog, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,2.0,5.0,0.0,5.0,0,0,2,5.0,5.0,False,2011-08-03,2011,8,False
Ob195,Pakistan,03-09-2011,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,5.0,5.0,0.0,0.0,0,0,2,5.0,0.0,False,2011-09-03,2011,9,False
Ob196,Pakistan,03-11-2011,Obama,"Khesoor, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,12.0,5.0,5.0,0,0,0,12.0,5.0,False,2011-11-03,2011,11,False
Ob197,Pakistan,03-11-2011,Obama,"Ghoroski, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2011-11-03,2011,11,False
Ob205,Pakistan,05-06-2011,Obama,"Dwa Tooe, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,7.0,18.0,6.0,6.0,0,0,4,18.0,6.0,False,2011-06-05,2011,6,False
Ob206,Pakistan,05-10-2011,Obama,"Angor Adda, South Waziristan, Pakistan","32.514466,69.290733",32.514466,69.290733,3.0,5.0,0.0,0.0,0,0,4,5.0,0.0,False,2011-10-05,2011,10,False
Ob207,Pakistan,05-12-2011,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,5.0,8.0,0.0,0.0,0,0,1,8.0,0.0,False,2011-12-05,2011,12,False
Ob213,Pakistan,06-03-2011,Obama,"Ghwa Khwa, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,5.0,12.0,0.0,0.0,0,0,1,12.0,0.0,False,2011-03-06,2011,3,False
Ob214,Pakistan,06-06-2011,Obama,"Tigger, Toji Khel Wazir, South Waziristan, Pakistan","32.956557,70.532443",32.956557,70.532443,7.0,9.0,0.0,0.0,0,0,2,9.0,0.0,False,2011-06-06,2011,6,False
Ob215,Pakistan,06-06-2011,Obama,"Wacha Dana, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,8.0,10.0,0.0,7.0,0,0,3,10.0,7.0,False,2011-06-06,2011,6,False
Ob216,Pakistan,06-06-2011,Obama,"Darnashtra, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,3.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2011-06-06,2011,6,False
Ob217,Pakistan,06-08-2011,Obama,"Zoynari, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,18.0,23.0,0.0,0.0,0,0,6,23.0,0.0,False,2011-08-06,2011,8,False
Ob218,Pakistan,06-08-2011,Obama,"Shawal, South Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2011-08-06,2011,8,False
Ob22,Pakistan,07-03-2009,Obama,"Mantoi, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,0.0,5.0,0.0,5.0,0,0,0,5.0,5.0,False,2009-03-07,2009,3,False
Ob226,Pakistan,07-05-2011,Obama,"Mir Ali, North Waziristan, Pakistan","32.970019,70.277584",32.970019,70.277584,4.0,6.0,0.0,3.0,0,2,5,6.0,3.0,False,2011-05-07,2011,5,False
Ob227,Pakistan,07-11-2011,Obama,"Gurwak, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,12.0,0.0,0.0,0,0,2,12.0,0.0,False,2011-11-07,2011,11,False
Ob228,Pakistan,07-12-2011,Obama,"Gurwak, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,12.0,25.0,0.0,0.0,0,0,0,25.0,0.0,False,2011-12-07,2011,12,False
Ob229,Pakistan,07-12-2011,Obama,"Barmal, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,5.0,13.0,0.0,0.0,0,0,3,13.0,0.0,False,2011-12-07,2011,12,False
Ob23,Pakistan,07-03-2009,Obama,"Zamarai Nairai, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,10.0,17.0,0.0,0.0,0,0,27,17.0,0.0,False,2009-03-07,2009,3,False
Ob230,Pakistan,07-12-2011,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,13.0,15.0,0.0,4.0,0,0,0,15.0,4.0,False,2011-12-07,2011,12,False
Ob231,Pakistan,07-12-2011,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,1.0,9.0,1.0,1.0,0,0,3,9.0,1.0,False,2011-12-07,2011,12,False
Ob233,Pakistan,08-01-2011,Obama,"Azam Warsak, South Waziristan, Pakistan","32.290733,69.428547",32.290733,69.428547,3.0,6.0,0.0,6.0,0,0,2,6.0,6.0,False,2011-01-08,2011,1,False
Ob234,Pakistan,08-02-2011,Obama,"Qutab Khel, North Waziristan, Pakistan","32.968480,70.059245",32.96848,70.059245,3.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2011-02-08,2011,2,False
Ob235,Pakistan,08-10-2011,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,8.0,25.0,0.0,0.0,0,0,3,25.0,0.0,False,2011-10-08,2011,10,False
Ob239,Pakistan,09-11-2011,Obama,"Hisokhel, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,1.0,5.0,0.0,0.0,0,0,1,5.0,0.0,False,2011-11-09,2011,11,False
Ob24,Pakistan,07-07-2009,Obama,"Makeen, South Waziristan, Pakistan","32.626574,69.841871",32.626574,69.841871,14.0,18.0,0.0,0.0,0,0,10,18.0,0.0,False,2009-07-07,2009,7,False
Ob25,Pakistan,07-08-2009,Obama,"Ladha, South Waziristan, Pakistan","32.645780,70.121765",32.64578,70.121765,8.0,10.0,0.0,0.0,0,0,5,10.0,0.0,False,2009-08-07,2009,8,False
Ob252,Pakistan,11-03-2011,Obama,"Sarai Darpa Khel, Miranshah, North Waziristan, Pakistan","32.988068,70.051058",32.988068,70.051058,2.0,3.0,0.0,0.0,0,0,3,3.0,0.0,False,2011-03-11,2011,3,False
Ob256,Pakistan,01-10-2012,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,1.0,4.0,0.0,0.0,0,0,2,4.0,0.0,False,2012-10-01,2012,10,False
Ob257,Pakistan,01-12-2012,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,5.0,9.0,0.0,0.0,0,0,2,9.0,0.0,False,2012-12-01,2012,12,False
Ob26,Pakistan,07-08-2009,Obama,"Ladha, South Waziristan, Pakistan","32.645780,70.121765",32.64578,70.121765,35.0,40.0,0.0,0.0,0,0,1,40.0,0.0,False,2009-08-07,2009,8,False
Ob260,Pakistan,02-08-2012,Obama,"Miranshah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,9.0,10.0,0.0,0.0,0,0,2,10.0,0.0,False,2012-08-02,2012,8,False
Ob261,Pakistan,02-09-2012,Obama,"Miranshah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,3.0,8.0,0.0,3.0,0,1,3,8.0,3.0,False,2012-09-02,2012,9,False
Ob264,Pakistan,03-09-2012,Obama,"Shaktoi Mandao, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,4.0,15.0,0.0,0.0,0,0,0,15.0,0.0,False,2012-09-03,2012,9,False
Ob265,Pakistan,03-09-2012,Obama,"Nishpa, South Waziristan, Pakistan","32.662340,70.043242",32.66234,70.043242,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2012-09-03,2012,9,False
Ob27,Pakistan,07-10-2009,Obama,"Painda Khel, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,3.0,5.0,0.0,0.0,0,0,3,5.0,0.0,False,2009-10-07,2009,10,False
Ob270,Pakistan,05-05-2012,Obama,"Guldar Kot, Dre Nishtar area, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,8.0,10.0,0.0,0.0,0,0,1,10.0,0.0,False,2012-05-05,2012,5,False
Ob276,Pakistan,06-02-2012,Obama,"Khawashi Khel, near Wana, South Waziristan, Pakistan","32.298231,69.597624",32.298231,69.597624,2.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2012-02-06,2012,2,False
Ob277,Pakistan,06-03-2012,Obama,"Landai Warai, Tehsil Birmal, South Waziristan, Pakistan","32.531666,69.322777",32.531666,69.322777,0.0,10.0,0.0,0.0,0,0,4,10.0,0.0,False,2012-03-06,2012,3,False
Ob278,Pakistan,06-04-2012,Obama,"Khushali, Tehsil Mir Ali, North Waziristan, Pakistan","32.938775,70.248273",32.938775,70.248273,14.0,18.0,0.0,6.0,0,0,3,18.0,6.0,False,2012-04-06,2012,4,False
Ob282,Pakistan,07-01-2012,Obama,"Dre Nishter/Shawal, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,6.0,9.0,0.0,0.0,0,0,2,9.0,0.0,False,2012-01-07,2012,1,False
Ob283,Pakistan,07-06-2012,Obama,"Maizer, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,13.0,24.0,3.0,18.0,0,0,2,24.0,18.0,False,2012-06-07,2012,6,False
Ob29,Pakistan,08-05-2009,Obama,"Ladha, South Waziristan, Pakistan","32.645780,70.121765",32.64578,70.121765,1.0,12.0,1.0,4.0,0,0,5,12.0,4.0,False,2009-05-08,2009,5,False
Ob293,Pakistan,09-01-2012,Obama,"Degan, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,6.0,0.0,0.0,0,0,2,6.0,0.0,False,2012-01-09,2012,1,False
Ob296,Pakistan,10-01-2012,Obama,"Khadar Khel, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,2.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2012-01-10,2012,1,False
Ob297,Pakistan,10-10-2012,Obama,"Hurmaz, Teshil Mir Ali, North Waziristan, Pakistan","32.970972,70.263154",32.970972,70.263154,3.0,6.0,0.0,0.0,0,0,3,6.0,0.0,False,2012-10-10,2012,10,False
Ob298,Pakistan,10-11-2012,Obama,"Buland Khel, Orakzai Agency, Pakistan","33.667137,70.954680",33.667137,70.95468,16.0,26.0,0.0,2.0,0,0,5,26.0,2.0,False,2012-11-10,2012,11,False
Ob30,Pakistan,08-11-2009,Obama,"Ladha, South Waziristan, Pakistan","32.645780,70.121765",32.64578,70.121765,12.0,25.0,0.0,6.0,4,4,5,25.0,6.0,False,2009-11-08,2009,11,False
Ob301,Pakistan,12-01-2012,Obama,"Shin Warsak, South Waziristan, Pakistan","32.246388,69.509999",32.246388,69.509999,1.0,4.0,0.0,0.0,0,0,3,4.0,0.0,False,2012-01-12,2012,1,False
Ob302,Pakistan,12-06-2012,Obama,"Noorak Mubarak Shahi area, Tehsil Mir Ali, North Waziristan, Pakistan","32.957482,70.168650",32.957482,70.16865,2.0,11.0,1.0,1.0,0,0,1,11.0,1.0,False,2012-06-12,2012,6,False
Ob303,Pakistan,12-09-2012,Obama,"Tabbi Tor Khel, Tehisl Ghulam Khan, North Waziristan, Pakistan","33.098257,69.978855",33.098257,69.978855,2.0,4.0,0.0,3.0,0,0,0,4.0,3.0,False,2012-09-12,2012,9,False
Ob306,Pakistan,01-02-2013,Obama,"Lajhmarai area, Tehsil Birmal, South Waziristan, Pakistan","32.378567,69.430782",32.378567,69.430782,6.0,11.0,0.0,0.0,0,0,0,11.0,0.0,False,2013-02-01,2013,2,False
Ob307,Pakistan,01-03-2013,Obama,"Ghundi Killi, Tappi area, Tehsil Miranshah, North Waziristan, Pakistan","32.947289,70.147813",32.947289,70.147813,3.0,6.0,0.0,0.0,0,0,1,6.0,0.0,False,2013-03-01,2013,3,False
Ob308,Pakistan,01-06-2013,Obama,"Smal Narai area, Tehsil Ladha, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,8.0,18.0,0.0,0.0,0,0,3,18.0,0.0,False,2013-06-01,2013,6,False
Ob309,Pakistan,01-08-2013,Obama,"Haiderkhel, near Mir Ali, North Waziristan, Pakistan","32.970019,70.277584",32.970019,70.277584,4.0,9.0,0.0,2.0,0,1,1,9.0,2.0,False,2013-08-01,2013,8,False
Ob310,Pakistan,01-08-2013,Obama,"Malangan Hassokhel, Tehsil Mir Ali, North Waziristan, Pakistan","32.954822,70.288452",32.954822,70.288452,0.0,9.0,0.0,0.0,0,0,1,9.0,0.0,False,2013-08-01,2013,8,False
Ob311,Pakistan,01-10-2013,Obama,"Hassokhel, near Mir Ali, North Waziristan, Pakistan","32.970019,70.277584",32.970019,70.277584,3.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2013-10-01,2013,10,False
Ob312,Pakistan,02-06-2013,Obama,"Spinwam, North Waziristan, Pakistan","33.178889,70.394096",33.178889,70.394096,3.0,5.0,0.0,2.0,0,0,1,5.0,2.0,False,2013-06-02,2013,6,False
Ob313,Pakistan,02-08-2013,Obama,"Babar Ghar, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.85974,6.0,9.0,0.0,0.0,0,0,2,9.0,0.0,False,2013-08-02,2013,8,False
Ob314,Pakistan,03-10-2013,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,1.0,3.0,0.0,0.0,0,0,1,3.0,0.0,False,2013-10-03,2013,10,False
Ob319,Pakistan,06-07-2013,Obama,"Shui Khel Mandi, Tehsil Shawal, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,7.0,11.0,0.0,0.0,0,0,3,11.0,0.0,False,2013-07-06,2013,7,False
Ob320,Pakistan,07-03-2013,Obama,"Shui Khel Mandi, Tehsil Shawal, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,16.0,18.0,0.0,0.0,0,0,5,18.0,0.0,False,2013-03-07,2013,3,False
Ob324,Pakistan,09-06-2013,Obama,"Tabi, Tehsil Ghulam Khan, North Waziristan, Pakistan","33.098257,69.978855",33.098257,69.978855,5.0,7.0,0.0,0.0,0,0,3,7.0,0.0,False,2013-06-09,2013,6,False
Ob329,Pakistan,11-01-2013,Obama,"Dandi Darpakhel, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,4.0,7.0,0.0,0.0,0,0,2,7.0,0.0,False,2013-01-11,2013,1,False
Ob33,Pakistan,09-07-2009,Obama,"Machi Khel, North Waziristan, Pakistan","33.029133,70.246785",33.029133,70.246785,5.0,8.0,3.0,3.0,0,0,2,8.0,3.0,False,2009-07-09,2009,7,False
Ob333,Pakistan,06-11-2014,Obama,"Tabi Tolkhel or Darga Mandi, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2014-11-06,2014,11,False
Ob334,Pakistan,06-12-2014,Obama,"Darga Mandi, Dande Darpakhel or Ghulam Khan, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,6.0,10.0,0.0,0.0,0,0,4,10.0,0.0,False,2014-12-06,2014,12,False
Ob336,Pakistan,07-10-2014,Obama,"Madakhel village, Datta Khel Tehsil, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,6.0,7.0,0.0,0.0,0,0,2,7.0,0.0,False,2014-10-07,2014,10,False
Ob339,Pakistan,08-05-2014,Obama,"Lawara Mandi village, Datta Khel tehsil, North Waziristan, Pakistan","33.143910,70.030217",33.14391,70.030217,5.0,7.0,0.0,0.0,0,0,2,7.0,0.0,False,2014-05-08,2014,5,False
Ob34,Pakistan,09-08-2009,Obama,"Darga Mandi, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,10.0,15.0,5.0,5.0,3,3,4,15.0,5.0,False,2009-08-09,2009,8,False
Ob342,Pakistan,10-05-2014,Obama,"Kundhgar, Shawal, South Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,4.0,5.0,0.0,0.0,0,0,2,5.0,0.0,False,2014-05-10,2014,5,False
Ob343,Pakistan,10-06-2014,Obama,"Mangrotai, Shawal, South Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,4.0,8.0,0.0,0.0,0,0,4,8.0,0.0,False,2014-06-10,2014,6,False
Ob344,Pakistan,10-07-2014,Obama,"Kundhgar, Shawal, South Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,4.0,7.0,0.0,0.0,0,0,5,7.0,0.0,False,2014-07-10,2014,7,False
